#Name		 u1_SPAM		 u2_SPAM
WASP-61b	0.36578555076084035	0.15087529788974097
WASP-130b	0.4118198476415236	0.13952792559965982
HATS-13b	0.4183293175207183	0.1403438611294275
WASP-156b	0.4912152344735341	0.11009396951181227
NGTS-4b	0.32009954445895683	0.3545349053595457
WASP-190b	0.24112761785731604	0.3118986429555867
WASP-44b	0.42473967016433223	0.14209478522494715
TOI-892b	0.3690436256111059	0.14897663009947018
WASP-82b	0.3687177282799488	0.138295062828763
TOI-540b	0.21005673184328175	0.3413567873216472
WASP-22b	0.36950814995970777	0.1602203002741067
TOI-905b	0.4095984490736401	0.14672753185882775
HAT-P-42b	0.4053047610552552	0.14070430337885828
WASP-62b	0.3568621094728934	0.1614759713708606
HATS-3b	0.3670066941962707	0.14694086647364624
LTT9779b	0.27609157362368675	0.33477752437472486
K2-260b	0.36493146930762865	0.1479574822829332
TrES-3b	0.397793989969438	0.15600142553141544
Qatar-10b	0.3737203089211998	0.15105085999677104
WASP-144b	0.45038311159960465	0.12962518039465726
HD221416b	0.34572925379232206	0.3876560081923264
WASP-182b	0.4228563354446175	0.12076483954453285
HAT-P-5b	0.3809037869298135	0.15238452157438748
WASP-15b	0.360133874156395	0.15642322291197766
WASP-73b	0.26356578348860693	0.35856563478887293
HD1397b	0.2831349927361605	0.3604312272795433
K2-115b	0.4067209312034879	0.14347095104514862
WASP-161b	0.3665301413023251	0.14417884042043347
HATS-24b	0.36776349641598377	0.15682416856530168
WASP-79b	0.3540980155989343	0.1487828250284097
XO-3b	0.3742915810231106	0.1392965727867833
KELT-8b	0.4101419482127895	0.13190715362787928
HATS-42b	0.3826119799160022	0.1474226179195957
HAT-P-36b	0.4127442556786239	0.1399438123598903
KELT-1b	0.3547716245475315	0.15008014861356173
WASP-16b	0.39949098466258687	0.14915079695723973
WASP-99b	0.24945541471855187	0.339711630453685
HD2685b	0.3360609856861298	0.15855425284564315
WASP-121b	0.35407710148378146	0.15488571082577024
HAT-P-50b	0.3827215581885675	0.13248456820982293
TOI-954b	0.2755006630761685	0.32124078249614607
HATS-27b	0.3634656957903442	0.14541190696709252
WASP-93b	0.23000067110103808	0.2957194778513001
HATS-41b	0.3684068526646386	0.13992924457040307
HATS-29b	0.4110116525521826	0.13943337588285645
HATS-60b	0.41839090244724286	0.12732208106856405
HAT-P-2b	0.24307134429186153	0.3010420710123829
WASP-97b	0.4104912076643667	0.14161245463824246
HATS-45b	0.35612310451828333	0.1525981196553277
WASP-166b	0.25231585549643537	0.32473020444260725
HATS-63b	0.4106851555497382	0.14187159262925558
HAT-P-31b	0.3789322806654889	0.14951060007931144
TOI-1728b	0.26231534101188686	0.3352665688974743
L168-9b	0.44629999814925	0.45954616314452723
HATS-46b	0.4252589186051914	0.13201852815848672
TOI-481b	0.26924190850872215	0.3536658811964292
LP714-47b	0.25707753467268435	0.32937705214016094
XO-7b	0.36825666209540114	0.14905228583715446
HATS-69b	0.45722627166576335	0.12575992209961123
TOI-824b	0.3293263196860636	0.3663250103956063
HATS-14b	0.434178914698566	0.13642393609418146
HAT-P-69b	0.3064808692973192	0.1552077409101682
HATS-7b	0.48167804485367505	0.11214607936339943
WASP-6b	0.4268485839136236	0.13662171683812308
WASP-66b	0.3487255254384346	0.1527573697658262
WASP-25b	0.3926305277240558	0.15334511398260017
WASP-43b	0.5445956953221941	0.09508060155998727
GJ1252b	0.2595518597479382	0.3247785373254596
KELT-12b	0.3889055329355497	0.12708452328616415
TOI-122b	0.22604931029013722	0.2990459488781116
HATS-57b	0.41511248583146415	0.13926244886099404
HATS-4b	0.4305170293745906	0.13559971048015598
HD332231b	0.37462552239920716	0.15129722802648984
CoRoT-19b	0.38934447348447077	0.13695217004679558
HATS-17b	0.25837056590756297	0.3296054097480243
HATS-71b	0.24760765712367253	0.281318818030906
WASP-5b	0.4114932706793212	0.13528688308219222
HATS-32b	0.40961813100712885	0.1366513198761185
KELT-11b	0.2822959551487202	0.34367771473692105
CoRoT-13b	0.38098363829960813	0.15113522899255208
HATS-5b	0.4397992752853708	0.13268289784415
NGTS-1b	0.25507012250936417	0.31605788253901546
WASP-153b	0.3968044795982846	0.1395324755047604
HATS-16b	0.4060824860278636	0.136941951262546
CoRoT-18b	0.42696897001729206	0.13739222014147423
WASP-135b	0.40589504429636364	0.14377131907320953
HATS-39b	0.3609096128157313	0.14250473439734457
HATS-70b	0.1843875047978315	0.30007715273812974
WASP-4b	0.4291684668022635	0.13809536182119148
#TOI-837b	1.23456e-07	1.23456e-07
HATS-33b	0.41164356623689013	0.13840950177837122
CoRoT-12b	0.4097877474006446	0.14029389827122046
HATS-55b	0.3590918432491722	0.15993957861198482
WASP-159b	0.3895406010369612	0.13780641189547338
TOI-169b	0.2566263184349033	0.3122413503927225
WASP-150b	0.24765327974895052	0.30186965634033686
WASP-119b	0.4109754042168972	0.14053439795115924
WASP-48b	0.39939773675530177	0.1358149503500486
HATS-6b	0.2692591943615039	0.2691544082437723
HAT-P-21b	0.416917320866538	0.1378696611270412
WASP-7b	0.35776918397734386	0.15311440058523462
WASP-136b	0.24789197080691264	0.30130750256433303
HD219666b	0.27827833044314604	0.3364953593861047
LHS3844b	0.2576191545690999	0.3474171411727852
WASP-42b	0.43725170202029584	0.13559689401333785
WASP-113b	0.39898212534637084	0.1379203180711892
KELT-7b	0.32900852504905886	0.16226314498941186
WASP-141b	0.38942611266965155	0.149562520023855
KPS-1b	0.44968339085177406	0.13285104521953897
HATS-47b	0.5305069409806716	0.10182114442776936
